location_name,product_code,product_name,qty
فرع 11 يونيو,ML10014,خلاط حوض وجه ذهبي,1.000
فرع 11 يونيو,ML10017,خلاط حوض وجه كروم,2.000
فرع 11 يونيو,ML10018,خلاط حوض وجه كروم,6.000
فرع 11 يونيو,ML10019,خلاط حوض وجه كروم,2.000
فرع 11 يونيو,ML10024,خلاط حوض وجه  15 سم كروم,-1.000
فرع 11 يونيو,ML10025,خلاط حوض وجه  20 سم كروم,2.000
فرع 11 يونيو,ML10030,خلاط حوض وجه طويل 17 سم كروم,-1.000
فرع 11 يونيو,ML10035,خلاط حوض وجه مزخرف طويل أسود,1.000
فرع 11 يونيو,ML10036,خلاط حوض وجه طويل أسود برنزي,3.000
فرع 11 يونيو,ML10037,خلاط حوض وجه طويل ذهبي,1.000
فرع 11 يونيو,ML10038,خلاط حوض وجه مزخرف طويل كروم,3.000
فرع 11 يونيو,ML10039,خلاط حوض وجه كروم,2.000
فرع 11 يونيو,ML10041,خلاط حوض وجه طويل كروم,1.000
فرع 11 يونيو,ML10052,خلاط حوض وجه طويل كروم,4.000
فرع 11 يونيو,ML10053,خلاط حوض وجه قصير مربع أسود,1.000
فرع 11 يونيو,ML10054,خلاط حوض وجه دائري أسود,6.000
فرع 11 يونيو,ML10056,خلاط حوض وجه طويل كروم,3.000
فرع 11 يونيو,ML10058,خلاط حوض وجه  15 سم كروم,2.000
فرع 11 يونيو,ML10059,خلاط حوض وجه  15 سم كروم,8.000
فرع 11 يونيو,ML10060,خلاط حوض وجه أسود,8.000
فرع 11 يونيو,ML10072,خلاط حوض وجه أبيض,1.000
فرع 11 يونيو,ML10075,خلاط حوض وجه أسود,2.000
فرع 11 يونيو,ML10076,خلاط حوض وجه ذهبي,1.000
فرع 11 يونيو,ML10079,خلاط حوض وجه ذهبي,2.000
فرع 11 يونيو,ML10082,خلاط حوض وجه كروم,3.000
فرع 11 يونيو,ML10083,خلاط حوض وجه أسود,4.000
فرع 11 يونيو,ML10085,خلاط حوض وجه كروم,1.000
فرع 11 يونيو,ML10086,خلاط حوض وجه شلال طويل أسود كروم,1.000
فرع 11 يونيو,ML10089,خلاط حوض وجه 3 فتحات كروم,-1.000
فرع 11 يونيو,ML10090,خلاط حوض وجه طويل كروم,1.000
فرع 11 يونيو,ML10094,خلاط حوض وجه  كروم,2.000
فرع 11 يونيو,ML10095,خلاط حوض وجه كروم,-1.000
فرع 11 يونيو,ML10096,خلاط حوض وجه حساس كروم,1.000
فرع 11 يونيو,ML10097,خلاط حوض وجه طويل كروم,2.000
فرع 11 يونيو,ML10099,خلاط حوض وجه أسود,3.000
فرع 11 يونيو,ML10100,خلاط حوض وجه  كروم,2.000
فرع 11 يونيو,ML10126,خلاط حوض وجه 2 فتحات كروم,1.000
فرع 11 يونيو,ML10159,خلاط حوض وجه كروم,-1.000
فرع 11 يونيو,ML10171,خلاط حوض وجه 2 فتحات كروم,3.000
فرع 11 يونيو,ML10184,خلاط حوض وجه زر كروم,1.000
فرع 11 يونيو,ML10247,خلاط حوض وجه اسود,3.000
فرع 11 يونيو,ML10250,خلاط حوض وجه ذهبي,7.000
فرع 11 يونيو,ML10267,خلاط حوض وجه كروم,3.000
فرع 11 يونيو,ML10299,خلاط حوض وجه  كروم,6.000
فرع 11 يونيو,ML10300,خلاط حوض وجه  كروم,-2.000
فرع 11 يونيو,ML10301,خلاط حوض وجه  كروم,-1.000
فرع 11 يونيو,ML10382,خلاط حوض وجه  كروم,-1.000
فرع 11 يونيو,ML10384,خلاط حوض وجه  كروم,1.000
فرع 11 يونيو,ML10430,خلاط حوض وجه  كروم,1.000
فرع 11 يونيو,ML10436,خلاط حوض وجه  20 سم كروم,1.000
فرع 11 يونيو,ML10441,خلاط حوض وجه شجرة كروم,2.000
فرع 11 يونيو,ML10504,خلاط حوض وجه  كروم,-1.000
فرع 11 يونيو,ML10520,خلاط حوض وجه  كروم,4.000
فرع 11 يونيو,ML10616,خلاط حوض وجه ذهبي,8.000
فرع 11 يونيو,ML10617,خلاط حوض وجه كروم,14.000
فرع 11 يونيو,ML10626,خلاط حوض وجه  رصاصي,9.000
فرع 11 يونيو,ML10752,خلاط حوض وجه اسود,3.000
فرع 11 يونيو,ML10763,خلاط حوض وجه  ذهبي,3.000
فرع 11 يونيو,ML10764,خلاط حوض وجه أسود,1.000
فرع 11 يونيو,ML10784,خلاط حوض وجه كروم,1.000
فرع 11 يونيو,ML10785,خلاط حوض وجه  كروم,2.000
فرع 11 يونيو,ML10786,خلاط حوض وجه كروم,4.000
فرع 11 يونيو,ML10788,خلاط حوض وجه كروم,1.000
فرع 11 يونيو,ML10789,خلاط حوض وجه كروم,3.000
فرع 11 يونيو,ML10790,خلاط حوض وجه أسود,3.000
فرع 11 يونيو,ML10791,خلاط حوض وجه طويل ذهبي,6.000
فرع 11 يونيو,ML10792,خلاط حوض وجه  ذهبي,2.000
فرع 11 يونيو,ML10800,خلاط حوض وجه كروم,1.000
فرع 11 يونيو,ML10801,خلاط حوض وجه كروم,18.000
فرع 11 يونيو,ML10802,خلاط حوض وجه رصاصي,15.000
فرع 11 يونيو,ML10803,خلاط حوض وجه ذهبي,15.000
فرع 11 يونيو,ML10804,خلاط حوض وجه كروم,9.000
فرع 11 يونيو,ML10806,خلاط حوض وجه أسود مطفي,15.000
فرع 11 يونيو,ML10813,خلاط حوض وجه  كروم,1.000
فرع 11 يونيو,ML10822,خلاط حوض وجه أسود,1.000
فرع 11 يونيو,ML10858,خلاط حوض وجه ذهبي,6.000
فرع 11 يونيو,ML10859,خلاط حوض وجه أسود,6.000
فرع 11 يونيو,ML10893,خلاط حوض وجه كروم,9.000
فرع 11 يونيو,ML10894,خلاط حوض وجه ذهبي,12.000
فرع 11 يونيو,ML10895,خلاط حوض وجه أسود لامع,46.000
فرع 11 يونيو,ML10896,خلاط حوض وجه شاشة أسود,7.000
فرع 11 يونيو,ML10897,خلاط حوض وجه شاشة لاد كروم,1.000
فرع 11 يونيو,ML10899,خلاط حوض وجه كروم,5.000
فرع 11 يونيو,ML10900,خلاط حوض وجه كروم,3.000
فرع 11 يونيو,ML10994,خلاط حوض وجه كروم,6.000
فرع 11 يونيو,ML11008,خلاط حوض وجه طويل كروم,12.000
فرع 11 يونيو,ML11014,خلاط حوض وجه كروم,3.000
فرع 11 يونيو,ML11078,خلاط حوض وجه كروم,7.000
فرع 11 يونيو,ML11090,خلاط حوض وجه كلاسيكي أسود-كروم,5.000
فرع 11 يونيو,ML11091,خلاط حوض وجه أبيض-كروم,2.000
فرع 11 يونيو,ML11092,خلاط حوض وجه أسود,5.000
فرع 11 يونيو,ML11093,خلاط حوض وجه برنزي,5.000
فرع 11 يونيو,ML11094,خلاط حوض وجه كلاسيكي كروم,5.000
فرع 11 يونيو,ML11133,خلاط حوض وجه  كروم,3.000
فرع 11 يونيو,ML30074,مرايا حمام مع إضاءة لد 80*60 سم,3.000
فرع 11 يونيو,ML30075,مرايا حمام مع إضاءة لد 80*60 سم,5.000
فرع 11 يونيو,ML30079,مرايا حمام مع إضاءة لد 90*60 سم,-5.000
فرع 11 يونيو,ML30087,مرايا حمام مع إضاءة لد 50*70 سم,5.000
فرع 11 يونيو,ML30088,مرايا حمام مع إضاءة لد 50*70 سم,6.000
فرع 11 يونيو,ML30090,مرايا حمام مع إضاءة لد مع اطار دهبي  80*60 سم,2.000
فرع 11 يونيو,ML30099,مرايا حمام مع إضاءة لد سداسية 60*80 سم,-5.000
فرع 11 يونيو,ML30100,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30105,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30108,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30109,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30114,مرايا حمام مع إضاءة لد 80*60 سم,-5.000
فرع 11 يونيو,ML30115,مرايا حمام مع إضاءة لد 100*80 سم,1.000
فرع 11 يونيو,ML30121,مرايا حمام مع إضاءة لد 90 سم,1.000
فرع 11 يونيو,ML30131,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30133,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30137,مرايا حمام مع إضاءة لد 100*80 سم,1.000
فرع 11 يونيو,ML30160,مرايا حمام مع إضاءة لد دائرية *3,2.000
فرع 11 يونيو,ML30199,مرايا حمام ضد البخار مع إضاءة لد 60*60 سم,3.000
فرع 11 يونيو,ML30274,مرايا حمام مع إضاءة لد 80*60 سم,12.000
فرع 11 يونيو,ML30275,مرايا حمام مع إضاءة لد 80*60 سم,12.000
فرع 11 يونيو,ML30280,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30281,مرايا حمام مع إضاءة لد 80*60 سم,11.000
فرع 11 يونيو,ML30285,مرايا حمام مع إضاءة لد مع اطار أسود 80*60 سم,1.000
فرع 11 يونيو,ML30286,مرايا حمام مع إضاءة لد مع اطار أبيض 80*60 سم,2.000
فرع 11 يونيو,ML30369,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30374,مرايا حمام مع إضاءة لد مع اطار أسود 80*60 سم,1.000
فرع 11 يونيو,ML30376,مرايا حمام مع إضاءة لد 80*80 سم,1.000
فرع 11 يونيو,ML30408,مرايا حمام مع إضاءة لد 80*60 سم,2.000
فرع 11 يونيو,ML30413,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30422,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,ML30502,مرايا حمام مع إضاءة لد اطاركروم 55 سم,1.000
فرع 11 يونيو,ML30518,مرايا حمام مع إضاءة لد 50*70 سم اطار اكريلك,1.000
فرع 11 يونيو,ML30520,مرايا حمام مع إضاءة لد 100*70 سم,3.000
فرع 11 يونيو,ML30535,مرايا حمام مع إضاءة لد 80*80 سم,1.000
فرع 11 يونيو,ML30536,مرايا حمام دائرية مع إضاءة لد 80*80 سم,-1.000
فرع 11 يونيو,ML30538,مرايا حمام مع إضاءة لد 100*60 سم,6.000
فرع 11 يونيو,ML30592,مرايا حمام مع إضاءة لد مربعة 60*80سم,6.000
فرع 11 يونيو,ML30600,مرايا حمام مع إضاءة لد دائرية بالعلاقة مع اطار أسود 70سم,9.000
فرع 11 يونيو,ML30601,مرايا حمام مع إضاءة لد دائرية بالعلاقة مع اطار ذهبي 70سم,9.000
فرع 11 يونيو,ML30602,مرايا حمام مع إضاءة لد مع اطار أسود 90*70 سم,8.000
فرع 11 يونيو,ML30603,مرايا حمام مع إضاءة لد مع اطار ذهبي 90*70 سم,16.000
فرع 11 يونيو,ML30604,مرايا حمام مع إضاءة لد 80*60سم,7.000
فرع 11 يونيو,ML30610,مرايا حمام مع إضاءة لد 60*50 سم,1.000
فرع 11 يونيو,ML30741,مرايا حمام مع إضاءة لد-عرض 60*90 سم,12.000
فرع 11 يونيو,ML30742,مرايا حمام مع إضاءة لد-طول 90*60 سم,11.000
فرع 11 يونيو,ML30744,مرايا حمام مع إضاءة لد-عرض60*80 سم,3.000
فرع 11 يونيو,ML30745,مرايا حمام مع إضاءة لد-طول 80*60 سم,9.000
فرع 11 يونيو,ML30746,مرايا حمام مع إضاءة لد-عرض60*80 سم,2.000
فرع 11 يونيو,ML30747,مرايا حمام مع إضاءة لد,2.000
فرع 11 يونيو,ML30748,مرايا حمام مع إضاءة لد,1.000
فرع 11 يونيو,ML30749,مرايا حمام مع إضاءة لد,1.000
فرع 11 يونيو,ML30750,مرايا حمام مع إضاءة لد,4.000
فرع 11 يونيو,ML30751,مرايا حمام مع إضاءة لد-عرض60*80 سم,4.000
فرع 11 يونيو,ML30753,مرايا حمام مع إضاءة لد مع بخاراطار ذهبي 70سم,-1.000
فرع 11 يونيو,ML30763,مرايا حمام مع إضاءة لد 60*60 سم,3.000
فرع 11 يونيو,ML30775,مرايا حمام مع إضاءة لد 60*80 سم عرض,2.000
فرع 11 يونيو,ML30786,مرايا حمام ضد البخار مع إضاءة لد 70*70 سم,4.000
فرع 11 يونيو,ML30788,مرايا حمام ضد البخار مع إضاءة لد 60*80 سم,6.000
فرع 11 يونيو,ML30790,مرايا حمام ضد البخار مع إضاءة لد 60*80 سم,3.000
فرع 11 يونيو,ML30791,مرايا حمام مع إضاءة لد مع بخار 60 اطار أسود,7.000
فرع 11 يونيو,ML30793,مرايا حمام ضد البخار مع إضاءة لد 70*50 سم,1.000
فرع 11 يونيو,ML30795,مرايا حمام ضد البخار مع إضاءة لد 60*80 سم,10.000
فرع 11 يونيو,ML30797,مرايا حمام ضد البخار مع إضاءة لد بالعلاقة اطار أسود 70*70سم,7.000
فرع 11 يونيو,ML30798,مرايا حمام ضد البخار مع إضاءة لد 80*60 سم,2.000
فرع 11 يونيو,ML30799,مرايا حمام ضد البخار مع إضاءة لد 70*50 سم,1.000
فرع 11 يونيو,ML30800,مرايا حمام ضد البخار مع إضاءة لد 80*70 سم,6.000
فرع 11 يونيو,ML30802,مرايا حمام مع إضاءة لد 90*70 سم,2.000
فرع 11 يونيو,ML30805,مرايا حمام مع إضاءة لد 83*63 سم,3.000
فرع 11 يونيو,ML30814,مرايا حمام مع إضاءة لد85*70 سم,2.000
فرع 11 يونيو,ML30823,مرايا حمام مع إضاءة لد 100*70 سم,1.000
فرع 11 يونيو,ML30824,مرايا حمام مع إضاءة لد 100*70 سم,3.000
فرع 11 يونيو,ML30834,مرايا حمام ضد البخار مع إضاءة لد 60*80 سم,5.000
فرع 11 يونيو,ML30835,مرايا حمام ضد البخار مع إضاءة لد 60*80 سم,-2.000
فرع 11 يونيو,ML30836,مرايا حمام ضد البخار مع إضاءة لد 60*80 سم,-3.000
فرع 11 يونيو,ML30838,مرايا حمام مع إضاءة لد80*60 سم,1.000
فرع 11 يونيو,ML30839,مرايا حمام مع إضاءة لد80*60 سم,2.000
فرع 11 يونيو,ML30840,مرايا حمام مع إضاءة لد80*60 سم,1.000
فرع 11 يونيو,ML30842,مرايا حمام مع إضاءة لد80*60 سم,3.000
فرع 11 يونيو,ML30844,مرايا حمام مع إضاءة لد80*60 سم,2.000
فرع 11 يونيو,ML30846,مرايا حمام مع إضاءة لد80*60 سم,3.000
فرع 11 يونيو,ML30863,مرايا حمام مع إضاءة لد 60*100 سم عرض,3.000
فرع 11 يونيو,ML30864,مرايا حمام مع إضاءة لد 80*80 سم,3.000
فرع 11 يونيو,ML30892,مرايا حمام مع إضاءة لد-عرض60*80 سم,1.000
فرع 11 يونيو,ML30903,مرايا حمام مع إضاءة لد 60*80 سم,3.000
فرع 11 يونيو,ML30935,مرايا حمام مع إضاءة لد 60*80سم اطار كروم,9.000
فرع 11 يونيو,ML30936,مرايا حمام مع إضاءة لد كريستال 60*80سم,9.000
فرع 11 يونيو,ML30937,مرايا حمام مع إضاءة لد80*60سم,10.000
فرع 11 يونيو,ML30941,مرايا حمام مع إضاءة لد 60*100 سم عرض,1.000
فرع 11 يونيو,ML30948,مرايا حمام مع إضاءة لد 60*80سم اطار كروم,5.000
فرع 11 يونيو,ML30949,مرايا حمام مع إضاءة لد 80*60سم طول اطار كروم,5.000
فرع 11 يونيو,ML30983,مرايا حمام مع إضاءة لد-عرض60*90 سم,5.000
فرع 11 يونيو,ML30989,مرايا حمام مع إضاءة لد-عرض60*80 سم,3.000
فرع 11 يونيو,ML31020,مرايا حمام مع إضاءة لد 60*80 سم,2.000
فرع 11 يونيو,ML31021,مرايا حمام ضد البخار لد بالعلاقة اطار وردة كروم70*70سم,8.000
فرع 11 يونيو,ML31022,مرايا حمام ضد البخار لد بالعلاقة اطار وردةأسود70*70سم,10.000
فرع 11 يونيو,ML31029,مرايا حمام كواريون 48*80سم أبيض,3.000
فرع 11 يونيو,ML31102,مرايا حمام مع إضاءة لد60*80 سم,12.000
فرع 11 يونيو,ML31136,مرايا حمام مع إضاءة لد 80*60 سم,1.000
فرع 11 يونيو,MLE40042,خلاط حوض وجه مدفون مع مَصَب كروم,2.000
فرع 11 يونيو,MLE40153,خلاط حوض وجه مدفون مع مَصَب كروم,2.000
فرع 11 يونيو,MLE40821,خلاط حوض وجه مدفون ذهبي,2.000
فرع 11 يونيو,MLE40823,خلاط حوض وجه مدفون مع مَصَب كروم,2.000
فرع 11 يونيو,MM30023,خلاط حوض المطبخ حائطي كروم,1.000
فرع 11 يونيو,MM30024,خلاط حوض المطبخ حائطي كروم,8.000
فرع 11 يونيو,MM30025,خلاط حوض المطبخ حائطي كروم,1.000
فرع 11 يونيو,MM30026,حنفية حوض المطبخ حائطي كروم,4.000
فرع 11 يونيو,MM30410,خلاط حوض المطبخ حائطي كروم,1.000
فرع 11 يونيو,MM30543,خلاط حوض المطبخ حائطي كروم,2.000
فرع 11 يونيو,MO10011,خلاط حوض المطبخ تحلية كروم,2.000
فرع 11 يونيو,MO10925,خلاط حوض المطبخ مولة تحلية كروم,7.000
فرع 11 يونيو,MT30006,خلاط شطاف كروم,1.000
فرع 11 يونيو,MT30008,خلاط شطاف مع شطاف كروم,4.000
فرع 11 يونيو,MT30010,خلاط شطاف مع شطاف أسود,2.000
فرع 11 يونيو,MT30011,خلاط شطاف مع شطاف ذهبي,2.000
