code,name,brand,model,category,supplier_id,purchase_price,retail_price,active,barcode,old_id
PE30091,ورق سنفرة قماش رقم 80 (1 متر),الشركة العالمية للتصدير و الإستيراد,التاج,ورق الصنفرة,4db58ef5-0e02-ae07-fc14-5629c40b7689,2.371,5.000,t,,210003552
AASB30516,حاملة فوط كروم,ساتين-نيكال,,اكسسوارات,081276dc-6952-a613-dc62-614b51522ad0,40.000,60.000,t,,310003587
RA30029,"واي 2"" 45°",الرطيل,جي أم GM,مثلث,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.750,10.000,t,,210003436
RFP1750,"فسيبلي "" 1/2 أنثى * ""1/2 أنثى 30سم سميك",فانسكي,اسباني,فسيبلي,4db58ef5-0e02-ae07-fc14-5629c40b7689,7.550,20.000,t,,310003371
AASB30079,صابونية أسود,KBM,9111,اكسسوارات,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,35.000,70.000,t,,310002931
ARSB80761,مخرج شطاف مع علاق أسود,فيدار,FD12008-B,مخرج شطاف,509e8e91-b47c-f17c-5f3a-a8dfebf81f76,69.000,110.000,t,,310003871
MC10182,سرفنتينة 15 سم * 15 سم مع مانع رائحة كروم,سانيتاري ويرز,SUN AISI 304,مجرى,f68c4a72-8eb2-7563-07ad-b344ff9fe960,52.000,80.000,t,,310003275
ARSB80575,طوبو دوش ألماني كروم,ليفرنو هوم,,طوبو دوش,081276dc-6952-a613-dc62-614b51522ad0,20.000,50.000,t,,310003679
AASB30712,صابونية كروم,بن أمور,مجموعة بن عمر,اكسسوارات,ac78bb51-d153-70a3-ad89-bdb50a8537eb,20.000,50.000,t,,310003820
EG30881,حوض مطبخ جرانيت أسود مطفي78*50 فردي,ب.أمور,Sousse,حوض مطبخ جرانيت,0b31d558-d145-3aaf-232e-dad3cc8669b6,555.000,880.000,t,,310004335
MC10124,غطاء غرفة تفتيش 30*30 مخفي SUS304,بيورا,,مجرى,f9f6d83d-5b9d-2d22-c42a-21b487031fad,260.000,330.000,t,,210004491
MT30111,خلاط شطاف مع شطاف كروم,بالمو,SG19164-12,خلاط شطاف,51882a69-3ac9-cde2-37e3-64e2b7daae96,62.000,130.000,t,,310002960
ALVM50211,قرجوطة سيفون حوض الوجه 1.1/4*80 سم,فينوس,,ملحقات أحواض مغاسل,0dafba13-51f2-fc5a-eab7-f16d55bcce40,4.750,10.000,t,,210002921
ALVM50796,رأس سيفوني كروم,فينوس,BW5PU32,رأس سيفوني,0dafba13-51f2-fc5a-eab7-f16d55bcce40,49.000,90.000,t,,310003417
BAI10461,حوض استحمام بانيو 150*70*53 سم,ساناكريل,A125/53,حوض استحمام,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,1070.000,1650.000,t,,210004982
ML30494,مرايا حمام مع إضاءة لد 100*80 سم,سانيتاري ويرز,SYC017,مراية مضيئة,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,175.000,280.000,t,,210005025
VS11141,حوض وجه معلق80 سم,ليسو,400,حوض وجه معلق,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,375.000,550.000,t,,310004644
CD40753,مسطرة دوش زوجية اسود,سانيتاري ويرز,9614-9,مسطرة دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,105.000,250.000,t,,310004091
ARSB80176,سماعة خلاط دوش كروم,سانيتاري ويرز,WENKO 2286610,ملحقات خلاط,081276dc-6952-a613-dc62-614b51522ad0,33.750,90.000,t,,310002832
MD20857,خلاط دوش ذهبي,سانيتاري ويرز,OM-103-GOLD,خلاط دوش,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,88.000,150.000,t,,310003978
ATWC50216,بتارية مقعد أرضي تحت,سانيتاري ويرز,,ملحقات مقاعد,4db58ef5-0e02-ae07-fc14-5629c40b7689,39.000,75.000,t,,210002929
ARSB80255,سماعة دوش مع طوبو كروم,ميرو,MIRO KD19,سماعة دوش,5bd59cc2-f915-90b2-5eb0-3ec705744a94,105.000,170.000,t,,210004666
ML10088,خلاط حوض وجه كروم,سانيتاري ويرز,PURE MOH-39,خلاط حوض وجه,f68c4a72-8eb2-7563-07ad-b344ff9fe960,57.000,120.000,t,,310002749
PE30369,عصاة مطرقة,الشركة العالمية للتصدير و الإستيراد,,مطرقة - ماصة,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.000,12.000,t,,210004148
ARSB80308,مخرج شطاف كروم بالعلاقة,ليسو,8-133,مخرج شطاف,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,68.000,100.000,t,,210004733
ARSB80191,مخرج شطاف مع علاق كروم,سانيتاري ويرز,YOULLY 7-133,مخرج شطاف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,35.000,70.000,t,,310003258
PE30064,طلاء بخاخ داخلي و خارجي كروم لامع,إس كيو إل أو,,الجدران والسقف,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.250,10.000,t,,210003384
WA40479,غطاء مقعد سداسي أبيض,ب.أمور,SC-SH-276,غطاء مقعد,56855bde-1190-92a2-afb0-419a9650977f,29.000,60.000,t,,310003549
ARSB80914,شطاف ظغط دائري مع طوبو كروم,ليسو,366,شطاف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,45.000,150.000,t,,310004037
ART0030,قصبة دوش مربعة 45 سم كروم,فينوس,,قصبة دوش,0dafba13-51f2-fc5a-eab7-f16d55bcce40,56.000,80.000,t,,210004341
ARSB80038,شطاف ظغط مربع مع مخرج بالعلاقة مع طوبو أسود,تركواز سيراستايل,ANOVA,شطاف,2e234c5a-ae37-77f1-3c02-d40e664e7d50,36.000,90.000,t,,210003339
MDE50821,خلاط دوش مدفون فلفيت أسود,توريما,8V010BB-090,خلاط دوش مدفون,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,650.000,1000.000,t,,310003940
ML30545,مرايا حمام قوس مع إضاءة لد 60*100 سم,سانيتاري ويرز,123120,مراية مضيئة,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,100.000,200.000,t,,310003617
TO9052,مفتاح ربط رقم14 مم,الشركة العالمية للتصدير و الإستيراد,AC18693,مفاتيح,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.500,10.000,t,,210004377
ARSB80085,شطاف ظغط دائري مع طوبو كروم,توريما,1372-03330-014,شطاف,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,108.000,200.000,t,,210002681
AR20046,طلاء مائي داخلي 10 كغ أبيض,دهانات المدينة مصراتة,أصول,الجدران والسقف,4db58ef5-0e02-ae07-fc14-5629c40b7689,34.920,40.000,t,,210004360
MDE50041,خلاط دوش مدفون كروم,فرامو,LM217CR,خلاط دوش مدفون,f9f6d83d-5b9d-2d22-c42a-21b487031fad,320.000,550.000,t,,210002771
ART0034,سماعة دوش مع طوبو كروم,فينوس,,سماعة دوش,0dafba13-51f2-fc5a-eab7-f16d55bcce40,46.000,75.000,t,,210004345
ARSB80154,شطاف ظغط دائري مع طوبو أسود,سانيتاري ويرز,NOVARA,شطاف,3005271c-aa59-cf81-5380-bf5c9a7cd5d1,75.000,130.000,t,,310002809
AASB30807,حامل ورق منظف كلينكس,فينوس,BA704,اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,53.000,80.000,t,,310003428
ARSB80007,سماعة دوش مع طوبو أسود,سانيتاري ويرز,,سماعة دوش,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,22.500,50.000,t,,210003116
PS20761,علاقة ملابس سداسية,فينوس,RO-06,علاقة مناشف,0dafba13-51f2-fc5a-eab7-f16d55bcce40,58.000,110.000,t,,310004100
ML30863,مرايا حمام مع إضاءة لد 60*100 سم عرض,ديولو,DE 019,مراية مضيئة,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,105.000,200.000,t,,310003984
EL10243,حوض مطبخ ستانلس ستيل منظومة بيانو 304 75*46 كروم,ليسو,,حوض مطبخ ستانلس ستيل,f68c4a72-8eb2-7563-07ad-b344ff9fe960,465.000,700.000,t,,210002963
ML30496,مرايا حمام مع إضاءة لد 80*60 سم,سانيتاري ويرز,SYC014,مراية مضيئة,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,120.000,220.000,t,,210005027
RA20506,طابة نهاية خط حديد 1/2,الشركة العالمية للتصدير و الإستيراد,,طابة,1054307a-87a0-d4d2-fe16-bd905fe6a04b,0.750,3.000,t,,210004022
AASB30101,موزع صابون ابيض,ونكو,24588100,اكسسوارات,081276dc-6952-a613-dc62-614b51522ad0,20.000,60.000,t,,310002950
RO10095,مسكر زاوية  ''1/2 * ''1/2 كروم,سانيتاري ويرز,,حنفية,4db58ef5-0e02-ae07-fc14-5629c40b7689,6.750,15.000,t,,210004256
WA40772,غطاء مقعد أبيض,سانيتاري ويرز,IDEAL,غطاء مقعد,3ef761c8-d645-a9c8-47dc-960089e79b35,70.000,130.000,t,,310003393
RD30577,حوض قدم خزف مربع 70*70 سم,ساناكريل,M301,بانيو قدم,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,335.000,650.000,t,,310003681
MD20860,خلاط دوش أسود,سانيتاري ويرز,OM-103-BLACK,خلاط دوش,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,84.000,150.000,t,,310003981
AASB30199,رف زجاجي كروم,ونكو,BOSIO,اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,41.250,80.000,t,,310003060
ARSB80994,كسكاس دوش مربع 300*300 مم مع قصبة كروم,فيڤارو,SS030-B,كسكاس دوش,dd2fc8ac-5717-c00a-07b0-627c341c4a46,100.000,170.000,t,,310003256
PS20532,علاقة مناشف زوجية ذهبي,سانيتاري ويرز,,علاقة مناشف,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,110.000,220.000,t,,310003603
PE30097,"ملعقة 7"" 18سم",اي بي سي,AC18868,ملعقة,4db58ef5-0e02-ae07-fc14-5629c40b7689,4.750,7.000,t,,210003563
RO10169,مسكر زاوية  ''1/2 * ''1/2 ذهبي,سانيتاري ويرز,,حنفية,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,13.500,25.000,t,,210004559
ML10899,خلاط حوض وجه كروم,ليسو,321,خلاط حوض وجه,f68c4a72-8eb2-7563-07ad-b344ff9fe960,265.000,300.000,t,,310004020
ML10007,خلاط حوض وجه طويل كروم,توريما,VELVET 8V34011-093,خلاط حوض وجه,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,725.000,600.000,t,,210002590
EG30871,حوض مطبخ جرانيت رصاصي72*47 فردي,ب.أمور,Nice,حوض مطبخ جرانيت,0b31d558-d145-3aaf-232e-dad3cc8669b6,480.000,720.000,t,,310004325
ML10266,خلاط حوض وجه  كروم,INFINIT,H8001,خلاط حوض وجه,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,360.000,550.000,t,,210004686
ML30131,مرايا حمام مع إضاءة لد 80*60 سم,كاي بي ام,ML_019,مراية مضيئة,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,92.500,150.000,t,,310003207
MT30015,خلاط شطاف مع شطاف كروم,سانيتاري ويرز,VESUN Z-9000-12,خلاط شطاف,a93105ca-29b4-361f-614d-22e405827e8c,69.000,100.000,t,,310002798
AASB30793,سلة قمامة,بضائع أوروبية,,اكسسوارات,081276dc-6952-a613-dc62-614b51522ad0,40.000,60.000,t,,310003414
PS20027,علاقة ملابس فردي,فينوس,BA701,علاقة مناشف,0dafba13-51f2-fc5a-eab7-f16d55bcce40,37.830,65.000,t,,210004338
CD40254,مسطرة دوش زوجية كروم,نيو,NUT-05XM,مسطرة دوش,5bd59cc2-f915-90b2-5eb0-3ec705744a94,320.000,450.000,t,,210004665
ALVM51033,سيفون حوض الوجه كلك بمانع رائحة,سانيتاري ويرز,SG5174-13,سيفون حوض الوجه,51882a69-3ac9-cde2-37e3-64e2b7daae96,33.000,70.000,t,,310004504
SA10069,طقم اكسسوار رصاصي,بيروتي,Lisbone,طقم اكسسوارات,081276dc-6952-a613-dc62-614b51522ad0,28.000,60.000,t,,210003530
PA30088,فيتي 5 * 60مم 40 قطعة,باركسايد,,برغي,081276dc-6952-a613-dc62-614b51522ad0,5.000,12.000,t,,210004249
VS10765,حوض وجه معلق 80 سم,سانيتاري ويرز,2611,حوض وجه معلق,f68c4a72-8eb2-7563-07ad-b344ff9fe960,295.000,550.000,t,,310004106
PA30556,فيتي 3.5 * 35 (100غ),الشركة العالمية للتصدير و الإستيراد,,برغي,4db58ef5-0e02-ae07-fc14-5629c40b7689,1.389,5.000,t,,210004073
PE30242,رولة كروسة 10 سم,الشركة العالمية للتصدير و الإستيراد,,فرشة طلاء,f330aa66-9a8a-90ee-d535-6c68ff14b0de,1.950,5.000,t,,210005011
ART0025,حاملة فوط كروم,فينوس,BA806,اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,51.410,95.000,t,,210004336
ARSB80090,طوبو شطاف 1.2 م أبيض,الشركة التونسية للمواد الصحية,,طوبو شطاف,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.250,15.000,t,,210002686
EG30876,حوض مطبخ جرانيت أسود مطفي80*50 فردي,ب.أمور,Zarmdine,حوض مطبخ جرانيت,0b31d558-d145-3aaf-232e-dad3cc8669b6,635.000,990.000,t,,310004330
MTE60005,خلاط شطاف مدفون كروم,فيوري,100CR7582,خلاط شطاف مدفون,3005271c-aa59-cf81-5380-bf5c9a7cd5d1,240.000,350.000,t,,310002727
ML30846,مرايا حمام مع إضاءة لد80*60 سم,سانيتاري ويرز,9912,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,120.000,200.000,t,,310004295
ALVM50018,رأس سيفوني اسود,توريما,1372-005,رأس سيفوني,2e234c5a-ae37-77f1-3c02-d40e664e7d50,155.000,270.000,t,,310002677
ML10021,خلاط حوض وجه طويل كروم مطفي,سانيتاري واير,,خلاط حوض وجه,081276dc-6952-a613-dc62-614b51522ad0,163.000,300.000,t,,210002604
SI10412,سلكون  280 غرام شفاف,تركي,RIDOFIX,سلكون,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,7.400,15.000,t,,310003467
MT30861,خلاط شطاف ذهبي,سانيتاري ويرز,OM-104-GOLD,خلاط شطاف,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,65.000,130.000,t,,310003982
ARSB80734,قصبة دوش دائري 40 سم ذهبي,ديولو,4-36,قصبة دوش,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,27.000,60.000,t,,310003846
ML30949,مرايا حمام مع إضاءة لد 80*60سم طول اطار كروم,ليسو,MS-6080,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,60.000,120.000,t,,310004419
PLSA0239,"وصلة مخفض خلاط دوش ""3/8 ذكر × ""1/2 انثى كروم",سانيتاري ويرز,,وصلة,f330aa66-9a8a-90ee-d535-6c68ff14b0de,2.250,3.375,t,,310003350
ARSB80183,مخرج شطاف ذهبي,سانيتاري ويرز,991,مخرج شطاف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,18.571,60.000,t,,310002881
VS10968,حوض وجه معلق -60 سم,سانيتاري واير,003-60,حوض وجه معلق,3b74be9f-643f-cd77-2128-39d8b10170c9,250.000,400.000,t,,310004438
VP20119,حوض وجه فوق الرخام 100 سم أبيض,سانيتاري ويرز,9135,حوض فوق الرخام,f68c4a72-8eb2-7563-07ad-b344ff9fe960,350.000,600.000,t,,210004280
AM40335,مراية دولاب حمام -80 سم,سانيتاري ويرز,8102,مراية دولاب,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,175.000,250.000,t,,210004779
CE10104,سخانة 50 لتر,فرش,,سخانة,4db58ef5-0e02-ae07-fc14-5629c40b7689,565.000,595.000,t,,210004462
PS21121,علاقة مناشف كروم,ليسو,WL73,علاقة مناشف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,90.000,180.000,t,,310004624
PS20471,علاقة مناشف زوجية كروم,سانيتاري ويرز,SG-23,علاقة مناشف,51882a69-3ac9-cde2-37e3-64e2b7daae96,25.000,50.000,t,,310003540
ML30865,مرايا حمام مع إضاءة لد-عرض60*100 سم,سانيتاري ويرز,6004,مراية مضيئة,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,120.000,250.000,t,,310004316
PA30560,فيتي بالخبور 10 مم (50 قطعة),الشركة العالمية للتصدير و الإستيراد,,برغي,4db58ef5-0e02-ae07-fc14-5629c40b7689,3.500,10.000,t,,210004077
AASB30085,رف زاوية كروم,بريمكس,5658,اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,95.000,150.000,t,,210003546
MC10188,مجرى 40 سم *7 سم كروم,فيها,,مجرى,3371605a-058e-4bf1-07a5-d157c54ae58f,63.200,120.000,t,,310003047
PA30584,مسمار حلقة مفتوح رقم 18 (2 قطع),الشركة العالمية للتصدير و الإستيراد,,خطاف,4db58ef5-0e02-ae07-fc14-5629c40b7689,1.225,3.000,t,,210004102
ATWC50196,مثبت مقعد أرضي,سانيتاري ويرز,WB 2,ملحقات مقاعد,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,1.500,5.000,t,,310003289
ME10017,خلاط حوض المطبخ شجرة كروم,فرامو,MA123CR,خلاط حوض المطبخ شجرة,3371605a-058e-4bf1-07a5-d157c54ae58f,191.000,285.000,t,,210002747
VS10140,حوض وجه معلق -90 سم,سانيتاري واير,9211,حوض وجه معلق,f68c4a72-8eb2-7563-07ad-b344ff9fe960,300.000,450.000,t,,310003216
ARSB80907,كسكاس دوش مربع 300*200 مم مع قصبة أسود,سانيتاري ويرز,OM-118B,كسكاس دوش,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,55.000,110.000,t,,310004028
CD40426,مسطرة دوش زوجية كروم,بضائع أوروبية,5034-E MONTE,مسطرة دوش,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,320.000,620.000,t,,210004931
ARSB80118,مصب دوش مع تحويلة ليفة كروم,فينوس,CALVIN K,مصب دوش,0dafba13-51f2-fc5a-eab7-f16d55bcce40,81.000,130.000,t,,210002822
PA30395,قفل شنطة نحاس 50 مم,الشركة العالمية للتصدير و الإستيراد,,قفل باب,4db58ef5-0e02-ae07-fc14-5629c40b7689,4.500,10.000,t,,210004144
ARSB80817,شطاف ظغط دائري مع طوبو كروم,توريما,1372-03329-030 NEW,شطاف,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,105.000,180.000,t,,310003935
ALVM50395,رأس سيفوني كروم,سانيتاري ويرز,,رأس سيفوني,f68c4a72-8eb2-7563-07ad-b344ff9fe960,49.000,90.000,t,,310002899
ACOL30575,ريتي لياسة 20 سم * 10 متر,أسترا,,ملحقات غراء البلاط و الأرضيات,f9f6d83d-5b9d-2d22-c42a-21b487031fad,4.750,10.000,t,,210004092
PE30985,طلاء مائي داخلي 4 كغ أبيض مطفي,جي ال سي,سوبر داي - تون 3030,الجدران والسقف,f330aa66-9a8a-90ee-d535-6c68ff14b0de,56.260,40.000,t,,210004501
RA30035,"مثلث باب 4""",الرطيل,جي أم GM,مثلث,4db58ef5-0e02-ae07-fc14-5629c40b7689,26.500,33.000,t,,210003449
PA30244,مكنسة 40 سم,الشركة العالمية للتصدير و الإستيراد,,مكنسة خارجية,4db58ef5-0e02-ae07-fc14-5629c40b7689,20.000,28.000,t,,210003737
RA20032,"سنيسكا 32"" ليفة",فرات,,سنيسكا,1054307a-87a0-d4d2-fe16-bd905fe6a04b,34.587,35.000,t,,310002595
ML30742,مرايا حمام مع إضاءة لد-طول 90*60 سم,ديولو,DE 027,مراية مضيئة,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,117.000,180.000,t,,310003854
RA20022,"مثلث 32* 3/4"" سن داخلي",فرات,بي بي ر - PPR,مثلث,1054307a-87a0-d4d2-fe16-bd905fe6a04b,8.170,20.000,t,,310002585
EG30879,حوض مطبخ جرانيت بيج50*43 فردي,ب.أمور,Tallinn,حوض مطبخ جرانيت,0b31d558-d145-3aaf-232e-dad3cc8669b6,405.000,600.000,t,,310004333
ATWC51080,زر بتريا أسود,غروهي,SG-43,ملحقات مقاعد,51882a69-3ac9-cde2-37e3-64e2b7daae96,100.000,200.000,t,,310004551
WP20892,مقعد عربي أبيض61*51,اروزر,,مقعد أرضي,431ac3fd-806d-3b31-7433-0f5bf3af56c7,120.000,200.000,t,,310004346
ML30376,مرايا حمام مع إضاءة لد 80*80 سم,سانيتاري ويرز,1433,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,135.000,210.000,t,,210004199
CE10546,سخانة 80 لتر افقية,فرش,,سخانة,4db58ef5-0e02-ae07-fc14-5629c40b7689,605.000,620.000,t,,310003618
WP20161,مقعد أرضي ملحوم رصاصي رخامي,ب.أمور,SH-295-MSL,مقعد أرضي,56855bde-1190-92a2-afb0-419a9650977f,650.000,900.000,t,,210002865
RFP1402,"فسيبلي "" 1/2 أنثى * ""1/2 أنثى 50سم",سانيتاري ويرز,ايطالي,فسيبلي,7e4b3fc3-8241-ee4f-683f-bfe58ba55739,75.000,120.000,t,,310003457
RA20083,طوبو2''(1) متر,الرطيل,جي أم GM,مواسير - طوبو,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.833,9.000,t,,210004321
PE30381,طلاء عاز ل مطاطي اكسترا 10 كغ,الواحة,العازل اكسترا,الجدران والسقف,193a3d2d-d39f-6712-72cb-c5f247087645,137.000,160.000,t,,210004177
